id_observation,id_releve,code_perso,date_releve_deb,code_gps,x_l93,y_l93,lon_wgs84,lat_wgs84,lieudit,alti_calc,rec_total_pl,rec_arbu_pl,rec_sarb_pl,rec_herba_pl,rec_crypto_pl,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu_ss_auteur,nom_reconnu,famille,comm_taxon,meta_comm
33540742,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Sempervivum montanum L., 1753",122467,"Sempervivum montanum L., 1753",613604,Sempervivum montanum var. burnatii,"Sempervivum montanum var. burnatii (Wettst. ex Hayek) Praeger, 1932",Crassulaceae,4;2;NA;1;NA;NA;NA,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540744,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Achillea erba-rotta All., 1773",79887,"Achillea erba-rotta All., 1773",130729,Achillea erba-rotta subsp. moschata,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc., 1909",Asteraceae,2;2;NA;1;NA;NA;1,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540745,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Luzula lutea (All.) DC., 1805",106838,"Luzula lutea (All.) DC., 1805",106838,Luzula lutea,"Luzula lutea (All.) DC., 1805",Juncaceae,+;15;NA;1;NA;NA;1,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540746,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,+;1;NA;1;NA;NA;1,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540747,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Salix glaucosericea Flod., 1943",120048,"Salix glaucosericea Flod., 1943",120048,Salix glaucosericea,"Salix glaucosericea Flod., 1943",Salicaceae,+;2;NA;NA;NA;NA;NA,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540748,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Leontodon hispidus L., 1753",105502,"Leontodon hispidus L., 1753",137189,Leontodon hispidus subsp. hispidus,"Leontodon hispidus subsp. hispidus L., 1753",Asteraceae,+;1;NA;NA;NA;NA;NA,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540749,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Campanula scheuchzeri Vill., 1779",87724,"Campanula scheuchzeri Vill., 1779",132522,Campanula scheuchzeri subsp. scheuchzeri,"Campanula scheuchzeri subsp. scheuchzeri Vill., 1779",Campanulaceae,+;5;NA;1;NA;NA;1,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540751,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Salix retusa L., 1759",120195,"Salix retusa L., 1759",120195,Salix retusa,"Salix retusa L., 1759",Salicaceae,1;4;NA;NA;NA;NA;1,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540741,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Rhododendron ferrugineum L., 1753",117679,"Rhododendron ferrugineum L., 1753",117679,Rhododendron ferrugineum,"Rhododendron ferrugineum L., 1753",Ericaceae,12;30;NA;NA;NA;1;1,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
33540743,10408098,Band : D,7/30/2020,PD-01,1000807.93,6540514.87,6.88111667,45.89776667,Glacier des Pélerins,2169,10-25% (22%),,,,,50-75% (60%),10-25% (20%),25-50% (30%),,5-10% (6%),<5% (4%),,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,3;20;NA;NA;NA;1;1,ROCVEG : PD-01 ; Band : D ; Time : 6:07 PM ; Soil crust : 18%; Moss : 80% ; Cyanobact : NA ; Lichen : 20% ; BSC : 1cm ; Photo num
30556800,8845405,Band : 2008-2018,7/29/2019,GB1-08,983899.449,6474274.277,6.624079306,45.30919324,Glacier de Gébroulaz,2693,<5% (1%),,,,,>75% (100%),5-10% (5%),25-50% (30%),10-25% (10%),50-75% (55%),,,Sagina saginoides (L.) Karsten,140428,"Sagina saginoides subsp. saginoides (L.) H.Karst., 1882",119827,Sagina saginoides,"Sagina saginoides (L.) H.Karst., 1882",Caryophyllaceae,+;1;NA;NA;NA;NA;1,ROCVEG : GB1-08 ; Band : 2008-2018 ; Time : 17:25 ; Soil crust : 1% ; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
30666657,8845405,Band : 2008-2018,7/29/2019,GB1-08,983899.449,6474274.277,6.624079306,45.30919324,Glacier de Gébroulaz,2693,<5% (1%),,,,,>75% (100%),5-10% (5%),25-50% (30%),10-25% (10%),50-75% (55%),,,Arabis alpina L.,83279,"Arabis alpina L., 1753",83279,Arabis alpina,"Arabis alpina L., 1753",Brassicaceae,+;8;NA;NA;NA;NA;1,ROCVEG : GB1-08 ; Band : 2008-2018 ; Time : 17:25 ; Soil crust : 1% ; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
30666658,8845405,Band : 2008-2018,7/29/2019,GB1-08,983899.449,6474274.277,6.624079306,45.30919324,Glacier de Gébroulaz,2693,<5% (1%),,,,,>75% (100%),5-10% (5%),25-50% (30%),10-25% (10%),50-75% (55%),,,Saxifraga oppositifolia L.,121132,"Saxifraga oppositifolia L., 1753",121132,Saxifraga oppositifolia,"Saxifraga oppositifolia L., 1753",Saxifragaceae,+;3;NA;NA;NA;NA;1,ROCVEG : GB1-08 ; Band : 2008-2018 ; Time : 17:25 ; Soil crust : 1% ; Moss : NA ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
34872723,10401637,Band : 2003-2008,7/9/2019,P89,1000866.82,6540185.69,6.8816667,45.89478,Glacier des Pélerins,2271,,,,,,>75% (100%),>75% (86%),5-10% (7%),,5-10% (7%),,,ZZ relevé sans végétation,2,ZZ relevé sans végétation,2,ZZ relevé sans végétation,ZZ relevé sans végétation,,,ROCVEG : P89 ; Band : 2003-2008 ; Time : NA ; Soil crust : 0% ; Moss : 0% ; Cyanobact : 0% ; Lichen : 0% ; BSC : NA ; Photo number : NA
25313639,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Sagina saginoides (L.) Karsten,140428,"Sagina saginoides subsp. saginoides (L.) H.Karst., 1882",119827,Sagina saginoides,"Sagina saginoides (L.) H.Karst., 1882",Caryophyllaceae,+;2;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25405445,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Arabis alpina L.,83279,"Arabis alpina L., 1753",83279,Arabis alpina,"Arabis alpina L., 1753",Brassicaceae,+;1;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25405446,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Arabis caerulea (All.) Haenke,83296,"Arabis caerulea (All.) Haenke, 1789",83296,Arabis caerulea,"Arabis caerulea (All.) Haenke, 1789",Brassicaceae,+;6;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25359601,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Saxifraga bryoides L.,120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,0.5;1;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25350319,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Achillea nana L.,79913,"Achillea nana L., 1753",79913,Achillea nana,"Achillea nana L., 1753",Asteraceae,+;4;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25350320,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Artemisia genipi Weber,83973,"Artemisia genipi Weber, 1775",83973,Artemisia genipi,"Artemisia genipi Weber, 1775",Asteraceae,+;6;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25313640,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Saxifraga aizoides L.,120965,"Saxifraga aizoides L., 1753",120965,Saxifraga aizoides,"Saxifraga aizoides L., 1753",Saxifragaceae,+;1;NA;NA;NA;NA;0,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25241958,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Poa alpina L.,114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,2;15;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25241956,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Leucanthemopsis alpina (L.) Heywood,159722,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,+;5;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25241957,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Oxyria digyna (L.) Hill,111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,0.5;10;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25359600,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Armeria alpina Willd.,83808,"Armeria alpina Willd., 1809",83808,Armeria alpina,"Armeria alpina Willd., 1809",Plumbaginaceae,1;16;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25359599,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Geum reptans L.,100214,"Geum reptans L., 1753",100214,Geum reptans,"Geum reptans L., 1753",Rosaceae,0.5;8;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25397017,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Trifolium badium Schreber,127237,"Trifolium badium Schreb., 1804",127237,Trifolium badium,"Trifolium badium Schreb., 1804",Fabaceae,25;9;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
25397018,8972997,Band : 1985-2003,7/30/2019,GB3-02,983757.786,6474597.587,6.622462667,45.3121599,Glacier de Gébroulaz,2608,25-50% (40%),,,,,,25-50% (35%),10-25% (24%),,,,,Trifolium thalii Vill.,127503,"Trifolium thalii Vill., 1779",127503,Trifolium thalii,"Trifolium thalii Vill., 1779",Fabaceae,10;8;NA;NA;NA;NA;1,ROCVEG : GB3-02 ; Band : 1985-2003 ; Time : 8:30 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26700835,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Sagina saginoides (L.) Karsten,140428,"Sagina saginoides subsp. saginoides (L.) H.Karst., 1882",119827,Sagina saginoides,"Sagina saginoides (L.) H.Karst., 1882",Caryophyllaceae,+;3;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26793398,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Arabis caerulea (All.) Haenke,83296,"Arabis caerulea (All.) Haenke, 1789",83296,Arabis caerulea,"Arabis caerulea (All.) Haenke, 1789",Brassicaceae,+;6;D;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26793399,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Poa minor Gaudin,114287,"Poa minor Gaudin, 1808",114287,Poa minor,"Poa minor Gaudin, 1808",Poaceae,+;10;NA;1;NA;1;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26793397,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Saxifraga oppositifolia L.,121132,"Saxifraga oppositifolia L., 1753",121132,Saxifraga oppositifolia,"Saxifraga oppositifolia L., 1753",Saxifragaceae,1;2;N;1;NA;1;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26747506,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Salix herbacea L.,120057,"Salix herbacea L., 1753",120057,Salix herbacea,"Salix herbacea L., 1753",Salicaceae,1;2;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26747508,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Geum reptans L.,100214,"Geum reptans L., 1753",100214,Geum reptans,"Geum reptans L., 1753",Rosaceae,+;3;NA;1;NA;1;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26747507,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,"Sedum atratum L., 1763",122124,"Sedum atratum L., 1763",122124,Sedum atratum,"Sedum atratum L., 1763",Crassulaceae,+;4;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26700837,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,"Draba siliquosa M.Bieb., 1808",95356,"Draba siliquosa M.Bieb., 1808",95356,Draba siliquosa,"Draba siliquosa M.Bieb., 1808",Brassicaceae,+;4;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26650675,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Leontodon hispidus L.,137189,"Leontodon hispidus subsp. hispidus L., 1753",137189,Leontodon hispidus subsp. hispidus,"Leontodon hispidus subsp. hispidus L., 1753",Asteraceae,+;2;NA;1;NA;NA;0,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26650673,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Campanula cochleariifolia Lam.,87622,"Campanula cochleariifolia Lam., 1785",87622,Campanula cochleariifolia,"Campanula cochleariifolia Lam., 1785",Campanulaceae,+;4;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26650672,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Cerastium arvense L. subsp. strictum (Koch) Gremli,133087,"Cerastium arvense subsp. strictum Gaudin, 1828",133087,Cerastium arvense subsp. strictum,"Cerastium arvense subsp. strictum Gaudin, 1828",Caryophyllaceae,3;8;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26650674,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Poa alpina L.,114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,+;15;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26700836,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Salix hastata L.,120052,"Salix hastata L., 1753",120052,Salix hastata,"Salix hastata L., 1753",Salicaceae,+;2;NA;1;NA;NA;0,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26700834,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Linaria alpina (L.) Miller,137320,"Linaria alpina subsp. alpina (L.) Mill., 1768",137320,Linaria alpina subsp. alpina,"Linaria alpina subsp. alpina (L.) Mill., 1768",Plantaginaceae,+;3;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26650671,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Artemisia genipi Weber,83973,"Artemisia genipi Weber, 1775",83973,Artemisia genipi,"Artemisia genipi Weber, 1775",Asteraceae,1;7;NA;1;NA;NA;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
26650670,9340315,Band : 2003-2008,7/29/2019,GB2-07,984111.599,6474209.909,6.626745958,45.30852658,Glacier de Gébroulaz,2703,10-25% (10%),,,,,>75% (89%),10-25% (23%),25-50% (40%),<5% (3%),10-25% (14%),,,Salix retusa L.,120195,"Salix retusa L., 1759",120195,Salix retusa,"Salix retusa L., 1759",Salicaceae,3;3;NA;1;NA;1;1,ROCVEG : GB2-07 ; Band : 2003-2008 ; Time : 14:04 ; Soil crust : 1% ; Moss : 1% ; Cyanobact : NA ; Lichen : NA ; BSC : 1cm ; Photo number : NA
32149117,8973007,Band : 2003-2008,7/29/2019,GB2-08,984130.97,6474186.711,6.626979293,45.30830991,Glacier de Gébroulaz,2704,5-10% (6%),,,,,>75% (94%),50-75% (65%),25-50% (25%),,<5% (4%),,,Sagina saginoides (L.) Karsten,140428,"Sagina saginoides subsp. saginoides (L.) H.Karst., 1882",119827,Sagina saginoides,"Sagina saginoides (L.) H.Karst., 1882",Caryophyllaceae,+;1;NA;NA;NA;NA;1,ROCVEG : GB2-08 ; Band : 2003-2008 ; Time : 14:25 ; Soil crust : + ; Moss : + ; Cyanobact : NA ; Lichen : NA ; BSC : 0.5cm ; Photo number : NA
